detector_name,route,direction,lat,lon,lane
6806,I-35W,SB,44.79094,-93.2891,2
6807,I-35W,SB,44.79094,-93.2891,3
6808,I-35W,SB,44.79094,-93.2891,4
1005,I-35W,SB,44.79638,-93.2893,0
1004,I-35W,SB,44.79754,-93.28937,0
1006,I-35W,SB,44.79817,-93.2895,2
1007,I-35W,SB,44.79817,-93.2895,3
1008,I-35W,SB,44.79817,-93.2895,4
6804,I-35W,SB,44.79817,-93.2895,1
8801,I-35W,SB,44.79817,-93.2895,5
T3568,I-35W,SB,44.79857,-93.28958,1
T3569,I-35W,SB,44.79857,-93.28958,2
T3570,I-35W,SB,44.79857,-93.28958,3
T3571,I-35W,SB,44.80317,-93.29055,1
T3572,I-35W,SB,44.80317,-93.29055,2
T3573,I-35W,SB,44.80317,-93.29055,3
T3574,I-35W,SB,44.80317,-93.29055,4
1003,I-35W,SB,44.80745,-93.29128,4
256,I-35W,SB,44.80745,-93.29128,2
257,I-35W,SB,44.80745,-93.29128,3
6803,I-35W,SB,44.80745,-93.29128,1
1002,I-35W,SB,44.80923,-93.29141,4
254,I-35W,SB,44.80923,-93.29141,2
255,I-35W,SB,44.80923,-93.29141,3
6802,I-35W,SB,44.80923,-93.29141,1
110,I-35W,SB,44.81009,-93.29146,0
3502,I-35W,SB,44.81009,-93.29146,0
4815,I-35W,SB,44.81009,-93.29146,0
151,I-35W,SB,44.81463,-93.29156,0
6908,I-35W,SB,44.8165,-93.29154,1
6909,I-35W,SB,44.8165,-93.29154,2
6910,I-35W,SB,44.8165,-93.29154,3
1001,I-35W,SB,44.8189,-93.2915,3
252,I-35W,SB,44.8189,-93.2915,1
253,I-35W,SB,44.8189,-93.2915,2
1000,I-35W,SB,44.82255,-93.29156,3
250,I-35W,SB,44.82255,-93.29156,1
251,I-35W,SB,44.82255,-93.29156,2
3504,I-35W,SB,44.82367,-93.29159,0
4814,I-35W,SB,44.82367,-93.29159,0
487,I-35W,SB,44.82367,-93.29159,0
488,I-35W,SB,44.82367,-93.29159,2
7,I-35W,SB,44.82367,-93.29159,0
109,I-35W,SB,44.82368,-93.29159,0
3503,I-35W,SB,44.82368,-93.29159,0
4813,I-35W,SB,44.82368,-93.29159,0
150,I-35W,SB,44.82878,-93.29237,0
6799,I-35W,SB,44.82961,-93.29278,1
6800,I-35W,SB,44.82961,-93.29278,2
6801,I-35W,SB,44.82961,-93.29278,3
108,I-35W,SB,44.83087,-93.29345,0
3505,I-35W,SB,44.83087,-93.29345,0
4812,I-35W,SB,44.83087,-93.29345,0
149,I-35W,SB,44.83558,-93.29641,0
248,I-35W,SB,44.83605,-93.29671,1
249,I-35W,SB,44.83605,-93.29671,2
999,I-35W,SB,44.83605,-93.29671,3
107,I-35W,SB,44.83844,-93.29803,0
3879,I-35W,SB,44.83844,-93.29803,0
4811,I-35W,SB,44.83844,-93.29803,0
148,I-35W,SB,44.84261,-93.29843,0
246,I-35W,SB,44.844,-93.29854,1
247,I-35W,SB,44.844,-93.29854,2
583,I-35W,SB,44.844,-93.29854,3
6914,I-35W,SB,44.84604,-93.29848,1
6915,I-35W,SB,44.84604,-93.29848,2
6916,I-35W,SB,44.84604,-93.29848,3
244,I-35W,SB,44.84727,-93.29846,1
245,I-35W,SB,44.84727,-93.29846,2
582,I-35W,SB,44.84727,-93.29846,3
106,I-35W,SB,44.85314,-93.29837,0
3878,I-35W,SB,44.85314,-93.29837,0
4810,I-35W,SB,44.85314,-93.29837,0
242,I-35W,SB,44.85684,-93.2984,1
243,I-35W,SB,44.85684,-93.2984,2
355,I-35W,SB,44.85684,-93.2984,3
147,I-35W,SB,44.85718,-93.2984,0
105,I-35W,SB,44.85945,-93.29853,0
3506,I-35W,SB,44.85945,-93.29853,1
3507,I-35W,SB,44.85945,-93.29853,2
4809,I-35W,SB,44.85945,-93.29853,0
571,I-35W,SB,44.85991,-93.29856,1
572,I-35W,SB,44.85991,-93.29856,2
573,I-35W,SB,44.85991,-93.29856,3
104,I-35W,SB,44.86254,-93.29872,0
3877,I-35W,SB,44.86254,-93.29872,0
4808,I-35W,SB,44.86254,-93.29872,0
240,I-35W,SB,44.86282,-93.29875,1
241,I-35W,SB,44.86282,-93.29875,2
354,I-35W,SB,44.86282,-93.29875,3
T9569,I-35W,SB,44.86429,-93.29886,3
T9570,I-35W,SB,44.86429,-93.29886,2
T9571,I-35W,SB,44.86429,-93.29886,1
238,I-35W,SB,44.86578,-93.29909,1
239,I-35W,SB,44.86578,-93.29909,2
351,I-35W,SB,44.86578,-93.29909,3
144,I-35W,SB,44.86809,-93.29918,0
3941,I-35W,SB,44.87088,-93.29904,1
3942,I-35W,SB,44.87088,-93.29904,2
3943,I-35W,SB,44.87088,-93.29904,3
6289,I-35W,SB,44.87088,-93.29904,1
6290,I-35W,SB,44.87088,-93.29904,2
6291,I-35W,SB,44.87088,-93.29904,3
236,I-35W,SB,44.87106,-93.29904,1
237,I-35W,SB,44.87106,-93.29904,2
3946,I-35W,SB,44.87106,-93.29904,3
6286,I-35W,SB,44.87106,-93.29904,1
6287,I-35W,SB,44.87106,-93.29904,2
6288,I-35W,SB,44.87106,-93.29904,3
6921,I-35W,SB,44.87492,-93.29863,1
6922,I-35W,SB,44.87492,-93.29863,2
6923,I-35W,SB,44.87492,-93.29863,3
234,I-35W,SB,44.87647,-93.29829,1
235,I-35W,SB,44.87647,-93.29829,2
3945,I-35W,SB,44.87647,-93.29829,3
103,I-35W,SB,44.8811,-93.29631,0
3509,I-35W,SB,44.8811,-93.29631,0
3940,I-35W,SB,44.8811,-93.29631,0
4807,I-35W,SB,44.8811,-93.29631,0
232,I-35W,SB,44.88238,-93.29604,1
233,I-35W,SB,44.88238,-93.29604,2
3944,I-35W,SB,44.88238,-93.29604,3
143,I-35W,SB,44.8852,-93.29623,0
5906,I-35W,SB,44.88923,-93.29534,0
101,I-35W,SB,44.88925,-93.29617,0
1072,I-35W,SB,44.88925,-93.29617,0
3524,I-35W,SB,44.88925,-93.29617,0
4806,I-35W,SB,44.88925,-93.29617,0
3523,I-35W,SB,44.88971,-93.29606,0
3937,I-35W,SB,44.88971,-93.29606,0
4970,I-35W,SB,44.88971,-93.29606,0
5903,I-35W,SB,44.88971,-93.29606,0
230,I-35W,SB,44.8899,-93.29425,1
231,I-35W,SB,44.8899,-93.29425,2
3947,I-35W,SB,44.8899,-93.29425,3
5905,I-35W,SB,44.8899,-93.29425,3
227,I-35W,SB,44.89038,-93.28818,1
228,I-35W,SB,44.89038,-93.28818,2
229,I-35W,SB,44.89038,-93.28818,3
225,I-35W,SB,44.89056,-93.27701,1
226,I-35W,SB,44.89056,-93.27701,2
5921,I-35W,SB,44.89056,-93.27701,3
5936,I-35W,SB,44.89542,-93.27571,1
5937,I-35W,SB,44.89542,-93.27571,2
5938,I-35W,SB,44.89542,-93.27571,3
222,I-35W,SB,44.89549,-93.27512,1
223,I-35W,SB,44.89549,-93.27512,2
224,I-35W,SB,44.89549,-93.27512,3
138,I-35W,SB,44.89587,-93.27572,0
6927,I-35W,SB,44.89703,-93.27515,1
6928,I-35W,SB,44.89703,-93.27515,2
6929,I-35W,SB,44.89703,-93.27515,3
3519,I-35W,SB,44.8991,-93.27555,0
4805,I-35W,SB,44.8991,-93.27555,0
99,I-35W,SB,44.8991,-93.27555,0
219,I-35W,SB,44.90227,-93.27509,1
220,I-35W,SB,44.90227,-93.27509,2
221,I-35W,SB,44.90227,-93.27509,3
5939,I-35W,SB,44.90227,-93.27509,4
5940,I-35W,SB,44.90227,-93.27509,5
137,I-35W,SB,44.90647,-93.27502,0
5953,I-35W,SB,44.90712,-93.27501,1
5954,I-35W,SB,44.90712,-93.27501,1
5955,I-35W,SB,44.90712,-93.27501,2
5956,I-35W,SB,44.90712,-93.27501,2
5957,I-35W,SB,44.90712,-93.27501,3
5958,I-35W,SB,44.90712,-93.27501,3
5959,I-35W,SB,44.90712,-93.27501,4
5960,I-35W,SB,44.90712,-93.27501,4
5961,I-35W,SB,44.90712,-93.27501,5
5962,I-35W,SB,44.90712,-93.27501,5
6936,I-35W,SB,44.91595,-93.27491,1
6937,I-35W,SB,44.91595,-93.27491,2
6938,I-35W,SB,44.91595,-93.27491,3
6939,I-35W,SB,44.91595,-93.27491,4
6940,I-35W,SB,44.91595,-93.27491,5
3887,I-35W,SB,44.91628,-93.27493,0
4804,I-35W,SB,44.91628,-93.27493,0
98,I-35W,SB,44.91628,-93.27493,0
5984,I-35W,SB,44.9173,-93.27491,0
5972,I-35W,SB,44.91986,-93.27488,1
5973,I-35W,SB,44.91986,-93.27488,2
5974,I-35W,SB,44.91986,-93.27488,3
5975,I-35W,SB,44.91986,-93.27488,4
5976,I-35W,SB,44.91986,-93.27488,5
207,I-35W,SB,44.92003,-93.27488,1
208,I-35W,SB,44.92003,-93.27488,2
209,I-35W,SB,44.92003,-93.27488,3
5970,I-35W,SB,44.92003,-93.27488,4
5971,I-35W,SB,44.92003,-93.27488,5
5981,I-35W,SB,44.92095,-93.27487,0
136,I-35W,SB,44.92377,-93.27482,0
203,I-35W,SB,44.92933,-93.27492,1
204,I-35W,SB,44.92933,-93.27492,2
205,I-35W,SB,44.92933,-93.27492,3
206,I-35W,SB,44.92933,-93.27492,4
7881,I-35W,SB,44.92933,-93.27492,5
3869,I-35W,SB,44.93415,-93.27495,0
4803,I-35W,SB,44.93415,-93.27495,0
97,I-35W,SB,44.93415,-93.27495,0
199,I-35W,SB,44.93465,-93.27482,1
200,I-35W,SB,44.93465,-93.27482,2
201,I-35W,SB,44.93465,-93.27482,3
202,I-35W,SB,44.93465,-93.27482,4
7880,I-35W,SB,44.93465,-93.27482,5
6946,I-35W,SB,44.93543,-93.27482,1
6947,I-35W,SB,44.93543,-93.27482,2
6948,I-35W,SB,44.93543,-93.27482,3
6949,I-35W,SB,44.93543,-93.27482,4
195,I-35W,SB,44.93984,-93.27498,1
196,I-35W,SB,44.93984,-93.27498,2
197,I-35W,SB,44.93984,-93.27498,3
198,I-35W,SB,44.93984,-93.27498,4
135,I-35W,SB,44.94261,-93.275,0
7874,I-35W,SB,44.94374,-93.27496,1
7875,I-35W,SB,44.94374,-93.27496,2
7876,I-35W,SB,44.94374,-93.27496,3
7877,I-35W,SB,44.94374,-93.27496,4
7878,I-35W,SB,44.94374,-93.27496,5
7879,I-35W,SB,44.94374,-93.27496,6
3868,I-35W,SB,44.94499,-93.27493,0
4802,I-35W,SB,44.94499,-93.27493,0
96,I-35W,SB,44.94499,-93.27493,0
187,I-35W,SB,44.95072,-93.2744,1
188,I-35W,SB,44.95072,-93.2744,2
189,I-35W,SB,44.95072,-93.2744,3
190,I-35W,SB,44.95072,-93.2744,4
7871,I-35W,SB,44.95072,-93.2744,5
7872,I-35W,SB,44.95098,-93.27426,1
7873,I-35W,SB,44.95117,-93.27419,1
6955,I-35W,SB,44.95228,-93.27325,1
6956,I-35W,SB,44.95228,-93.27325,2
6957,I-35W,SB,44.95228,-93.27325,3
6958,I-35W,SB,44.95228,-93.27325,4
183,I-35W,SB,44.95512,-93.27083,1
184,I-35W,SB,44.95512,-93.27083,2
185,I-35W,SB,44.95512,-93.27083,3
186,I-35W,SB,44.95512,-93.27083,4
7869,I-35W,SB,44.95512,-93.27083,5
7870,I-35W,SB,44.95512,-93.27083,6
178,I-35W,SB,44.95991,-93.26969,4
179,I-35W,SB,44.95991,-93.26969,5
180,I-35W,SB,44.95991,-93.26969,6
181,I-35W,SB,44.95991,-93.26969,1
182,I-35W,SB,44.95991,-93.26969,2
7868,I-35W,SB,44.95991,-93.26969,3
2242,I-35W,SB,44.96583,-93.26461,1
2243,I-35W,SB,44.96583,-93.26461,2
2244,I-35W,SB,44.96583,-93.26461,3
8791,I-35W,SB,44.96583,-93.26461,1
8792,I-35W,SB,44.96583,-93.26461,2
8793,I-35W,SB,44.96583,-93.26461,3
5299,I-35W,SB,44.96584,-93.26039,0
2241,I-35W,SB,44.96613,-93.25622,0
2689,I-35W,SB,44.96716,-93.25482,0
2236,I-35W,SB,44.96732,-93.25451,1
2239,I-35W,SB,44.9676,-93.25392,1
2240,I-35W,SB,44.9676,-93.25392,2
2237,I-35W,SB,44.97056,-93.2526,2
2238,I-35W,SB,44.97056,-93.2526,3
2235,I-35W,SB,44.97103,-93.25254,0
3866,I-35W,SB,44.97103,-93.25254,0
4798,I-35W,SB,44.97103,-93.25254,0
2233,I-35W,SB,44.97294,-93.25085,0
2234,I-35W,SB,44.97294,-93.25085,0
2245,I-35W,SB,44.97294,-93.25085,0
3864,I-35W,SB,44.97294,-93.25085,0
3865,I-35W,SB,44.97294,-93.25085,0
4796,I-35W,SB,44.97294,-93.25085,0
4797,I-35W,SB,44.97294,-93.25085,0
2246,I-35W,SB,44.97326,-93.25047,0
2229,I-35W,SB,44.97472,-93.24883,1
2230,I-35W,SB,44.97472,-93.24883,2
2231,I-35W,SB,44.97472,-93.24883,3
2232,I-35W,SB,44.97472,-93.24883,4
2228,I-35W,SB,44.97584,-93.24739,0
6710,I-35W,SB,44.97674,-93.24627,1
6711,I-35W,SB,44.97674,-93.24627,1
6712,I-35W,SB,44.97674,-93.24627,2
6713,I-35W,SB,44.97674,-93.24627,2
6714,I-35W,SB,44.97674,-93.24627,3
6715,I-35W,SB,44.97674,-93.24627,3
6716,I-35W,SB,44.97674,-93.24627,4
6717,I-35W,SB,44.97674,-93.24627,4
6718,I-35W,SB,44.97674,-93.24627,5
6719,I-35W,SB,44.97674,-93.24627,5
2227,I-35W,SB,44.98119,-93.24429,0
3849,I-35W,SB,44.98119,-93.24429,0
4795,I-35W,SB,44.98119,-93.24429,0
6720,I-35W,SB,44.98119,-93.24429,2
2224,I-35W,SB,44.98175,-93.24397,1
2225,I-35W,SB,44.98175,-93.24397,2
2226,I-35W,SB,44.98175,-93.24397,3
6709,I-35W,SB,44.98175,-93.24397,4
2223,I-35W,SB,44.98509,-93.24139,1
6574,I-35W,SB,44.98509,-93.24139,0
2222,I-35W,SB,44.98892,-93.23648,0
3848,I-35W,SB,44.98892,-93.23648,0
4794,I-35W,SB,44.98892,-93.23648,0
2219,I-35W,SB,44.99115,-93.23659,1
2220,I-35W,SB,44.99115,-93.23659,2
2221,I-35W,SB,44.99115,-93.23659,3
2215,I-35W,SB,44.99646,-93.23853,1
2216,I-35W,SB,44.99646,-93.23853,2
2217,I-35W,SB,44.99646,-93.23853,3
2218,I-35W,SB,44.99646,-93.23853,4
2207,I-35W,SB,45.00091,-93.22346,1
2208,I-35W,SB,45.00091,-93.22346,2
2209,I-35W,SB,45.00091,-93.22346,3
2214,I-35W,SB,45.00099,-93.23676,0
3520,I-35W,SB,45.00099,-93.23676,1
3521,I-35W,SB,45.00099,-93.23676,2
3522,I-35W,SB,45.00099,-93.23676,3
4793,I-35W,SB,45.00099,-93.23676,0
2206,I-35W,SB,45.00104,-93.22085,0
2213,I-35W,SB,45.00128,-93.23656,0
3847,I-35W,SB,45.00128,-93.23656,0
4792,I-35W,SB,45.00128,-93.23656,0
2205,I-35W,SB,45.00246,-93.21611,0
3846,I-35W,SB,45.00246,-93.21611,0
4791,I-35W,SB,45.00246,-93.21611,0
2210,I-35W,SB,45.00273,-93.23333,1
2211,I-35W,SB,45.00273,-93.23333,2
2212,I-35W,SB,45.00273,-93.23333,3
2202,I-35W,SB,45.00302,-93.21487,1
2203,I-35W,SB,45.00302,-93.21487,2
2204,I-35W,SB,45.00302,-93.21487,3
2201,I-35W,SB,45.00593,-93.20842,0
2198,I-35W,SB,45.01014,-93.2004,1
2199,I-35W,SB,45.01014,-93.2004,2
2200,I-35W,SB,45.01014,-93.2004,3
2197,I-35W,SB,45.01032,-93.19901,2
2194,I-35W,SB,45.01181,-93.18838,1
2195,I-35W,SB,45.01181,-93.18838,2
2196,I-35W,SB,45.0119,-93.1883,1
2192,I-35W,SB,45.01534,-93.18789,1
2193,I-35W,SB,45.01534,-93.18789,2
2846,I-35W,SB,45.01578,-93.18804,1
2847,I-35W,SB,45.01578,-93.18804,2
2848,I-35W,SB,45.01578,-93.18804,3
2849,I-35W,SB,45.01578,-93.18804,4
2842,I-35W,SB,45.0217,-93.18989,1
2843,I-35W,SB,45.0217,-93.18989,2
2844,I-35W,SB,45.0217,-93.18989,3
8152,I-35W,SB,45.0217,-93.18989,4
2845,I-35W,SB,45.02214,-93.19001,0
3776,I-35W,SB,45.02214,-93.19001,1
3845,I-35W,SB,45.02214,-93.19001,2
4790,I-35W,SB,45.02214,-93.19001,0
2841,I-35W,SB,45.0245,-93.19075,0
2838,I-35W,SB,45.02788,-93.19115,1
2839,I-35W,SB,45.02788,-93.19115,2
2840,I-35W,SB,45.02788,-93.19115,3
8151,I-35W,SB,45.02788,-93.19115,4
2837,I-35W,SB,45.03299,-93.19116,0
3844,I-35W,SB,45.03299,-93.19116,0
4789,I-35W,SB,45.03299,-93.19116,0
2833,I-35W,SB,45.03492,-93.19092,0
2834,I-35W,SB,45.03644,-93.19061,1
2835,I-35W,SB,45.03644,-93.19061,2
2836,I-35W,SB,45.03644,-93.19061,3
8150,I-35W,SB,45.03644,-93.19061,4
2830,I-35W,SB,45.0417,-93.18961,1
2831,I-35W,SB,45.0417,-93.18961,2
2832,I-35W,SB,45.0417,-93.18961,3
8149,I-35W,SB,45.0417,-93.18961,4
2829,I-35W,SB,45.04365,-93.1894,0
2826,I-35W,SB,45.04851,-93.18906,1
2827,I-35W,SB,45.04851,-93.18906,2
2828,I-35W,SB,45.04851,-93.18906,3
8148,I-35W,SB,45.04851,-93.18906,4
2825,I-35W,SB,45.05492,-93.1881,0
3843,I-35W,SB,45.05492,-93.1881,0
4788,I-35W,SB,45.05492,-93.1881,0
2822,I-35W,SB,45.05794,-93.18752,1
2823,I-35W,SB,45.05794,-93.18752,2
2824,I-35W,SB,45.05794,-93.18752,3
8147,I-35W,SB,45.05794,-93.18752,4
2821,I-35W,SB,45.06046,-93.18703,0
3842,I-35W,SB,45.06426,-93.18649,0
4787,I-35W,SB,45.06426,-93.18649,0
799,I-35W,SB,45.06426,-93.18649,0
796,I-35W,SB,45.06664,-93.1862,2
797,I-35W,SB,45.06664,-93.1862,3
798,I-35W,SB,45.06664,-93.1862,4
8146,I-35W,SB,45.06664,-93.1862,5
3841,I-35W,SB,45.06761,-93.1861,0
4786,I-35W,SB,45.06761,-93.1861,0
737,I-35W,SB,45.06761,-93.1861,0
2816,I-35W,SB,45.07251,-93.18555,1
2817,I-35W,SB,45.07251,-93.18555,2
2818,I-35W,SB,45.07251,-93.18555,3
7698,I-35W,SB,45.07261,-93.18554,2
7699,I-35W,SB,45.07261,-93.18554,3
7700,I-35W,SB,45.07261,-93.18554,4
8145,I-35W,SB,45.07261,-93.18554,5
2815,I-35W,SB,45.07655,-93.18564,0
3840,I-35W,SB,45.07655,-93.18564,1
4785,I-35W,SB,45.07655,-93.18564,0
7701,I-35W,SB,45.07655,-93.18564,2
2812,I-35W,SB,45.07744,-93.1857,1
2813,I-35W,SB,45.07744,-93.1857,2
2814,I-35W,SB,45.07744,-93.1857,3
7695,I-35W,SB,45.07877,-93.1858,1
7696,I-35W,SB,45.07877,-93.1858,2
7697,I-35W,SB,45.07877,-93.1858,3
8144,I-35W,SB,45.07877,-93.1858,4
2811,I-35W,SB,45.08217,-93.18602,0
2807,I-35W,SB,45.08705,-93.18755,1
2808,I-35W,SB,45.08705,-93.18755,2
2809,I-35W,SB,45.08705,-93.18755,3
8143,I-35W,SB,45.08705,-93.18755,4
10001,I-35W,SB,45.08769,-93.18771,0
2810,I-35W,SB,45.08769,-93.18771,0
4419,I-35W,SB,45.08769,-93.18771,0
4784,I-35W,SB,45.08769,-93.18771,0
2806,I-35W,SB,45.09267,-93.18831,0
10002,I-35W,SB,45.09809,-93.18839,0
2801,I-35W,SB,45.09809,-93.18839,0
8140,I-35W,SB,45.09809,-93.18839,1
2777,I-35W,SB,45.09946,-93.1884,4
2802,I-35W,SB,45.09946,-93.1884,3
2803,I-35W,SB,45.09946,-93.1884,4
2804,I-35W,SB,45.09946,-93.1884,5
2805,I-35W,SB,45.09946,-93.1884,6
8138,I-35W,SB,45.09946,-93.1884,1
8139,I-35W,SB,45.09946,-93.1884,2
2800,I-35W,SB,45.10426,-93.18848,0
4417,I-35W,SB,45.10426,-93.18848,0
4782,I-35W,SB,45.10426,-93.18848,0
2776,I-35W,SB,45.10699,-93.1885,4
2797,I-35W,SB,45.10699,-93.1885,1
2798,I-35W,SB,45.10699,-93.1885,2
2799,I-35W,SB,45.10699,-93.1885,3
8137,I-35W,SB,45.10699,-93.1885,5
2796,I-35W,SB,45.1073,-93.18851,0
2774,I-35W,SB,45.11427,-93.18859,1
2775,I-35W,SB,45.11427,-93.18859,2
2793,I-35W,SB,45.1147,-93.18859,1
2794,I-35W,SB,45.1147,-93.18859,2
7693,I-35W,SB,45.11647,-93.18861,1
7694,I-35W,SB,45.11647,-93.18861,2
8136,I-35W,SB,45.11647,-93.18861,3
2792,I-35W,SB,45.11887,-93.18863,0
2778,I-35W,SB,45.12465,-93.18874,0
2779,I-35W,SB,45.12465,-93.18874,0
2790,I-35W,SB,45.12465,-93.18874,0
2791,I-35W,SB,45.12465,-93.18874,0
4416,I-35W,SB,45.12465,-93.18874,0
4780,I-35W,SB,45.12465,-93.18874,0
4781,I-35W,SB,45.12465,-93.18874,0
2788,I-35W,SB,45.1256,-93.18875,1
2789,I-35W,SB,45.1256,-93.18875,2
7691,I-35W,SB,45.12758,-93.18873,1
7692,I-35W,SB,45.12758,-93.18873,2
8135,I-35W,SB,45.12758,-93.18873,3
7689,I-35W,SB,45.1315,-93.18878,1
7690,I-35W,SB,45.1315,-93.18878,2
8134,I-35W,SB,45.1315,-93.18878,3
2787,I-35W,SB,45.13881,-93.18799,0
2819,I-35W,SB,45.13881,-93.18799,0
2820,I-35W,SB,45.13881,-93.18799,0
4779,I-35W,SB,45.13881,-93.18799,0
2785,I-35W,SB,45.14095,-93.18683,1
2786,I-35W,SB,45.14095,-93.18683,2
7687,I-35W,SB,45.14108,-93.18677,1
7688,I-35W,SB,45.14108,-93.18677,2
8133,I-35W,SB,45.14108,-93.18677,3
2784,I-35W,SB,45.14488,-93.18343,0
7685,I-35W,SB,45.1491,-93.17769,1
7686,I-35W,SB,45.1491,-93.17769,2
8132,I-35W,SB,45.1491,-93.17769,3
7683,I-35W,SB,45.15482,-93.16982,1
7684,I-35W,SB,45.15482,-93.16982,2
8131,I-35W,SB,45.15482,-93.16982,3
2783,I-35W,SB,45.15788,-93.16565,0
4415,I-35W,SB,45.15788,-93.16565,0
4778,I-35W,SB,45.15788,-93.16565,0
2781,I-35W,SB,45.15863,-93.16464,1
2782,I-35W,SB,45.15863,-93.16464,2
8130,I-35W,SB,45.15863,-93.16464,3
2780,I-35W,SB,45.16201,-93.16004,0
8128,I-35W,SB,45.16636,-93.15069,1
8129,I-35W,SB,45.16636,-93.15069,2
6485,I-35W,SB,45.16824,-93.14281,1
6486,I-35W,SB,45.16824,-93.14281,2
6483,I-35W,SB,45.17275,-93.125,1
6484,I-35W,SB,45.17275,-93.125,2
842,I-494,EB,44.85794,-93.33491,0
5192,I-494,EB,44.85824,-93.34212,1
834,I-494,EB,44.85824,-93.34212,2
835,I-494,EB,44.85824,-93.34212,3
836,I-494,EB,44.85824,-93.34212,4
9526,I-494,EB,44.85824,-93.34212,5
837,I-494,EB,44.85838,-93.33064,1
838,I-494,EB,44.85838,-93.33064,2
839,I-494,EB,44.85838,-93.33064,3
9528,I-494,EB,44.85838,-93.33064,4
9529,I-494,EB,44.85838,-93.33064,5
3082,I-494,EB,44.85858,-93.34659,1
3083,I-494,EB,44.85858,-93.34659,0
4688,I-494,EB,44.85858,-93.34659,0
823,I-494,EB,44.85858,-93.34659,0
5184,I-494,EB,44.85866,-93.34768,4
819,I-494,EB,44.85866,-93.34768,1
820,I-494,EB,44.85866,-93.34768,2
821,I-494,EB,44.85866,-93.34768,3
3084,I-494,EB,44.85874,-93.32901,5
3085,I-494,EB,44.85874,-93.32901,6
3095,I-494,EB,44.85874,-93.32901,3
3096,I-494,EB,44.85874,-93.32901,4
3097,I-494,EB,44.85874,-93.32901,0
3098,I-494,EB,44.85874,-93.32901,2
4689,I-494,EB,44.85874,-93.32901,0
840,I-494,EB,44.85874,-93.32901,0
825,I-494,EB,44.85875,-93.34929,0
822,I-494,EB,44.85883,-93.35078,0
9512,I-494,EB,44.85883,-93.35078,0
9516,I-494,EB,44.85892,-93.35223,1
9517,I-494,EB,44.85892,-93.35223,2
9518,I-494,EB,44.85892,-93.35223,3
9519,I-494,EB,44.85892,-93.35223,4
9520,I-494,EB,44.85892,-93.35223,5
9521,I-494,EB,44.85892,-93.35223,6
824,I-494,EB,44.85898,-93.35387,0
3337,I-494,EB,44.85911,-93.40791,1
3338,I-494,EB,44.85911,-93.40791,2
3339,I-494,EB,44.85911,-93.40791,3
3340,I-494,EB,44.85911,-93.40791,4
7111,I-494,EB,44.85913,-93.40028,0
1201,I-494,EB,44.85914,-93.39963,0
3925,I-494,EB,44.85914,-93.39963,0
7100,I-494,EB,44.85918,-93.39882,1
7101,I-494,EB,44.85918,-93.39882,2
7102,I-494,EB,44.85918,-93.39882,3
3922,I-494,EB,44.8593,-93.39477,0
3927,I-494,EB,44.8593,-93.39477,0
3928,I-494,EB,44.8593,-93.39477,0
4685,I-494,EB,44.8593,-93.39477,0
1200,I-494,EB,44.85931,-93.41614,0
3579,I-494,EB,44.85931,-93.41614,0
3580,I-494,EB,44.85931,-93.41614,2
4684,I-494,EB,44.85931,-93.41614,0
1178,I-494,EB,44.85934,-93.39224,1
1179,I-494,EB,44.85934,-93.39224,2
3333,I-494,EB,44.85934,-93.39224,3
3334,I-494,EB,44.85934,-93.39224,4
3080,I-494,EB,44.85936,-93.35959,0
3081,I-494,EB,44.85936,-93.35959,1
4687,I-494,EB,44.85936,-93.35959,0
5179,I-494,EB,44.85936,-93.35959,0
805,I-494,EB,44.85936,-93.35959,0
3924,I-494,EB,44.85938,-93.39009,0
3929,I-494,EB,44.85938,-93.39009,0
3948,I-494,EB,44.85938,-93.39009,0
4686,I-494,EB,44.85938,-93.39009,0
5183,I-494,EB,44.85947,-93.36146,3
803,I-494,EB,44.85947,-93.36146,1
804,I-494,EB,44.85947,-93.36146,2
9513,I-494,EB,44.85947,-93.36146,4
9514,I-494,EB,44.85947,-93.36146,5
1198,I-494,EB,44.85958,-93.41755,1
1199,I-494,EB,44.85958,-93.41755,2
3325,I-494,EB,44.85958,-93.41755,3
3326,I-494,EB,44.85958,-93.41755,4
5182,I-494,EB,44.8597,-93.36554,0
3949,I-494,EB,44.85985,-93.38406,0
7105,I-494,EB,44.85985,-93.38406,0
7720,I-494,EB,44.85985,-93.38406,0
1205,I-494,EB,44.85997,-93.38311,1
1206,I-494,EB,44.85997,-93.38311,2
3406,I-494,EB,44.85997,-93.38311,3
3407,I-494,EB,44.85997,-93.38311,4
1207,I-494,EB,44.86003,-93.37266,1
1208,I-494,EB,44.86003,-93.37266,2
3409,I-494,EB,44.86003,-93.37266,3
3419,I-494,EB,44.86003,-93.37266,4
3086,I-494,EB,44.86014,-93.32386,1
3087,I-494,EB,44.86014,-93.32386,2
4690,I-494,EB,44.86014,-93.32386,0
841,I-494,EB,44.86014,-93.32386,0
5718,I-494,EB,44.86067,-93.10523,1
5719,I-494,EB,44.86067,-93.10523,2
5720,I-494,EB,44.86067,-93.10523,3
5708,I-494,EB,44.86106,-93.16752,0
5704,I-494,EB,44.86107,-93.16541,1
5705,I-494,EB,44.86107,-93.16541,2
5706,I-494,EB,44.86107,-93.16541,3
5707,I-494,EB,44.86107,-93.16541,4
4922,I-494,EB,44.86111,-93.1592,0
5709,I-494,EB,44.86111,-93.1592,0
5701,I-494,EB,44.86112,-93.1783,1
